DATE_STAMP,END_TIME,WHP_BARG,WHT_DEG_C,CORR_OIL_RATE_STBD,CORR_GAS_RES_RATE_MMSCFD,CORR_WTR_RATE_STBD,Universal
01/02/2021 11:30,01/02/2021 15:30,16.6,45,226.3796508,0.263107304,26.55079561,B-G-18
15/02/2021 09:00,15/02/2021 15:00,16.7,45,186.6744804,0.18659059,10.38824048,B-G-18
02/03/2021 09:00,02/03/2021 15:00,15.7,44,135.8524214,0.262458021,4.503924509,B-G-18
16/03/2021 10:30,16/03/2021 15:30,15.7,42.5,164.8164183,0.183438332,18.33799168,B-G-18
25/03/2021 09:00,25/03/2021 15:00,15.7,40.7,133.3170077,0.175146435,65.35598859,B-G-18
03/04/2021 11:00,03/04/2021 15:00,18.8,45,256.5746106,0.389112634,67.4214516,B-G-18
13/04/2021 08:30,13/04/2021 14:30,17.2,34,87.35274997,0.195616787,49.12307924,B-G-18
20/04/2021 08:30,20/04/2021 14:30,16.7,35,0,0.06398348,0.022115849,B-G-18
04/09/2021 22:00,05/09/2021 04:00,107,44.8,0,1.956305,0.356378606,B-G-18
11/09/2021 09:00,11/09/2021 15:00,101.7,48,101.8887692,1.857193657,26.91243844,B-G-18
20/09/2021 14:30,20/09/2021 16:30,101,48.8,92.03974007,2.594620365,0.746271321,B-G-18
25/09/2021 09:00,25/09/2021 15:00,64.1,50,203.5881722,1.326206843,11.74645243,B-G-18
28/09/2021 08:30,28/09/2021 11:30,54,51,319.4516114,1.50577316,18.28551247,B-G-18
29/09/2021 09:00,29/09/2021 13:00,37,54.8,426.5738182,1.73109494,50.81463697,B-G-18
30/09/2021 13:30,30/09/2021 16:30,33,54.7,109.4772464,1.908417415,14.05439156,B-G-18
08/10/2021 09:00,08/10/2021 15:00,27.5,54.5,393.9874437,1.165240059,104.3751272,B-G-18
16/11/2021 09:00,16/11/2021 12:00,25.3,59,379.0786611,0.888003128,139.1268384,B-G-18
23/11/2021 09:00,23/11/2021 15:00,17,58,26.26132689,0.702639975,528.6675604,B-G-18
06/12/2021 09:00,06/12/2021 15:00,16,52,68.5696509,0.730834045,648.5043598,B-G-18
31/12/2021 10:00,31/12/2021 16:00,18.3,54,238.7606495,0.341830236,252.2599795,B-G-18
20/01/2022 09:00,20/01/2022 15:00,16,53,298.9552383,0.246772211,208.9344974,B-G-18
16/02/2022 09:00,16/02/2022 15:00,22,56,65.29764797,1.508246462,408.5835817,B-G-18
06/04/2022 11:00,06/04/2022 14:00,45,76.8,404.9105794,2.17559252,2480.003508,B-G-18
06/05/2022 10:00,06/05/2022 16:00,19.1,64.4,141.858944,1.228247416,1318.185507,B-G-18
16/05/2022 09:00,16/05/2022 15:00,16.5,70,50.16195053,1.181940459,1528.560114,B-G-18
12/12/2022 10:00,12/12/2022 16:00,15,41.8,19.01596853,0.000927423,52.416,B-G-18
05/03/2018 10:00,05/03/2018 15:00,26,56.5,169.0212855,0.705272297,338.6117432,B-G-19
29/03/2018 11:00,29/03/2018 15:00,28,58.5,130.3434255,1.069176996,330.8151064,B-G-19
11/04/2018 11:30,11/04/2018 15:30,24,66,167.7049675,1.108317983,420.7203494,B-G-19
23/05/2018 08:15,23/05/2018 20:15,24.5,60,393.2503369,0.913754533,181.734113,B-G-19
30/05/2018 09:00,30/05/2018 15:00,25,59,392.737361,0.601419599,181.5532364,B-G-19
13/06/2018 09:00,13/06/2018 14:00,24,71.5,580.5897235,1.778814925,157.8676466,B-G-19
27/06/2018 09:00,27/06/2018 15:00,24,66.5,541.2003747,2.644619342,253.161418,B-G-19
17/07/2018 12:00,17/07/2018 15:00,21,73,492.7347351,3.098106707,289.6881695,B-G-19
